DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2022-09-01,136630.11,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,136630.11,INTERMITTENT_LONG,
2022-10-01,124206.48,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,124206.48,INTERMITTENT_LONG,
2022-11-01,114430.02,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,114430.02,INTERMITTENT_LONG,
2022-12-01,126752.02,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,126752.02,INTERMITTENT_LONG,
2023-01-01,122925.03,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,122925.03,INTERMITTENT_LONG,
2023-02-01,91340.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,91340.0,INTERMITTENT_LONG,
2023-03-01,103027.1,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,103027.1,INTERMITTENT_LONG,
2023-04-01,103515.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,103515.01,INTERMITTENT_LONG,
2023-05-01,115964.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,115964.0,INTERMITTENT_LONG,
2023-06-01,82442.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,82442.0,INTERMITTENT_LONG,
2023-07-01,105668.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,105668.0,INTERMITTENT_LONG,
2023-08-01,93090.99,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,93090.99,INTERMITTENT_LONG,
2023-09-01,116286.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,116286.0,INTERMITTENT_LONG,
2023-10-01,156537.03,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,156537.03,INTERMITTENT_LONG,
2023-11-01,148194.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,148194.0,INTERMITTENT_LONG,
2023-12-01,128332.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,128332.0,INTERMITTENT_LONG,
2024-01-01,157040.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,157040.0,INTERMITTENT_LONG,
2024-02-01,114234.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,114234.01,INTERMITTENT_LONG,
2024-03-01,103680.97,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,103680.97,INTERMITTENT_LONG,
2024-04-01,110415.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,110415.01,INTERMITTENT_LONG,
2024-05-01,116504.99,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,116504.99,INTERMITTENT_LONG,
2024-06-01,107823.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,107823.01,INTERMITTENT_LONG,
2024-07-01,105949.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,105949.01,INTERMITTENT_LONG,
2024-08-01,121871.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,121871.01,INTERMITTENT_LONG,
2024-09-01,165508.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,165508.0,INTERMITTENT_LONG,
2024-10-01,155448.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,155448.0,INTERMITTENT_LONG,
2024-11-01,129890.98,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,129890.98,INTERMITTENT_LONG,
2024-12-01,121379.96,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,121379.96,INTERMITTENT_LONG,
2025-01-01,131374.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,131374.0,INTERMITTENT_LONG,
2025-02-01,159554.99,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,159554.99,INTERMITTENT_LONG,
2025-03-01,129400.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,129400.0,INTERMITTENT_LONG,
2025-04-01,125172.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,125172.0,INTERMITTENT_LONG,
2025-05-01,112763.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,112763.01,INTERMITTENT_LONG,
2025-06-01,126846.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,126846.0,INTERMITTENT_LONG,
2025-07-01,136912.99,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,136912.99,INTERMITTENT_LONG,
2025-08-01,127836.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,127836.0,INTERMITTENT_LONG,
2025-09-01,128357.01,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,128357.01,INTERMITTENT_LONG,
2025-10-01,173576.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,173576.0,INTERMITTENT_LONG,
2025-11-01,141706.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,141706.0,INTERMITTENT_LONG,
2025-12-01,163370.0,INTERMITTENT_LONG,,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,163370.0,INTERMITTENT_LONG,
2026-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,152210.97,INTERMITTENT_LONG,152210.97
2026-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,123407.77,INTERMITTENT_LONG,123407.77
2026-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,138920.07,INTERMITTENT_LONG,138920.07
2026-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,134420.72,INTERMITTENT_LONG,134420.72
2026-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,149926.36000000002,INTERMITTENT_LONG,149926.36000000002
2026-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,166772.53,INTERMITTENT_LONG,166772.53
2026-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,157016.44,INTERMITTENT_LONG,157016.44
2026-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,154913.7,INTERMITTENT_LONG,154913.7
2026-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,176239.19,INTERMITTENT_LONG,176239.19
2026-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,163359.68,INTERMITTENT_LONG,163359.68
2026-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,169636.09,INTERMITTENT_LONG,169636.09
2026-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,159901.38999999998,INTERMITTENT_LONG,159901.38999999998
2027-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2027-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2028-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2029-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2030-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2031-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2032-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2033-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-01-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-02-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-03-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-04-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-05-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-06-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-07-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-08-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-09-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-10-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-11-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2034-12-01,,INTERMITTENT_LONG,136645.65625,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,162419.828125
2035-01-01,,INTERMITTENT_LONG,135214.1538804115,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,164821.93362421356
2035-02-01,,INTERMITTENT_LONG,137872.4573912138,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,165823.07650358145
2035-03-01,,INTERMITTENT_LONG,137937.88327611046,Other markets,Iberia,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,INTERMITTENT_LONG,163085.5084217924
2015-10-01,20.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,20.0,LONG,
2015-11-01,0.0,LONG,,Other markets,Iberia,total,R000059 - PRO PLAN VETERINARY DIETS,01 Pouch,total,not assigned,not assigned,0.0,LONG,
